SH_Price,New_Price,Brand,Model,Memory,Color,Condition,Ram,Resolution,Battery_size,No_Rear_Cameras,Model_year,Rating,Date_Extracted
1899,2850,Apple, iPhone XS,256,Gold,  Ca Nou,4,1080,2658,2,2018,4.3,30.04.2022
1799,2850,Apple, iPhone XS,256,White,  Foarte Bun,4,1080,2658,2,2018,4.3,30.04.2022
1699,2650,Apple, iPhone XS,64,Gold,  Ca Nou,4,1080,2658,2,2018,4.3,30.04.2022
1859,2850,Apple, iPhone XS,256,Gold,  Excelent,4,1080,2658,2,2018,4.3,30.04.2022
1859,2850,Apple, iPhone XS,256,Gold,  Excelent,4,1080,2658,2,2018,4.3,30.04.2022
1749,2650,Apple, iPhone XS,64,Grey,  Foarte Bun,4,1080,2658,2,2018,4.3,08.04.2022
1899,3150,Apple, iPhone XS Max,64,Gold,  Foarte Bun,4,1240,3174,2,2018,4.4,30.04.2022
1899,3150,Apple, iPhone XS Max,64,Grey,  Foarte Bun,4,1240,3174,2,2018,4.4,30.04.2022
2159,3350,Apple, iPhone XS Max,256,Gold,  Excelent,4,1240,3174,2,2018,4.4,30.04.2022
2059,3350,Apple, iPhone XS Max,256,Grey,  Foarte Bun,4,1240,3174,2,2018,4.4,30.04.2022
2299,3650,Apple, iPhone XS Max,512,Grey,  Excelent,4,1240,3174,2,2018,4.4,30.04.2022
2299,3650,Apple, iPhone XS Max,512,Gold,  Excelent,4,1240,3174,2,2018,4.4,30.04.2022
1804,3150,Apple, iPhone XS Max,64,Gold,  Foarte Bun,4,1240,3174,2,2018,4.4,30.04.2022
2051,3350,Apple, iPhone XS Max,256,Gold,  Excelent,4,1240,3174,2,2018,4.4,30.04.2022
1999,3150,Apple, iPhone XS Max,64,White,  Excelent,4,1240,3174,2,2018,4.4,30.04.2022
1899,3150,Apple, iPhone XS Max,64,White,  Foarte Bun,4,1240,3174,2,2018,4.4,30.04.2022
1709,3150,Apple, iPhone XS Max,64,Grey,  Bun,4,1240,3174,2,2018,4.4,30.04.2022
1899,3150,Apple, iPhone XS Max,64,White,  Foarte Bun,4,1240,3174,2,2018,4.4,30.04.2022
1709,3150,Apple, iPhone XS Max,64,Grey,  Bun,4,1240,3174,2,2018,4.4,30.04.2022
1899,3150,Apple, iPhone XS Max,64,White,  Foarte Bun,4,1240,3174,2,2018,4.4,30.04.2022
1709,3150,Apple, iPhone XS Max,64,Grey,  Bun,4,1240,3174,2,2018,4.4,30.04.2022
1959,3350,Apple, iPhone XS Max,256,White,  Bun,4,1240,3174,2,2018,4.4,30.04.2022
1999,3150,Apple, iPhone XS Max,64,Grey,  Excelent,4,1240,3174,2,2018,4.4,30.04.2022
2199,3650,Apple, iPhone XS Max,512,Gold,  Foarte Bun,4,1240,3174,2,2018,4.4,30.04.2022
1959,3350,Apple, iPhone XS Max,256,White,  Bun,4,1240,3174,2,2018,4.4,30.04.2022
1959,3350,Apple, iPhone XS Max,256,White,  Bun,4,1240,3174,2,2018,4.4,30.04.2022
1799,3150,Apple, iPhone XS Max,64,White,  Bun,4,1240,3174,2,2018,4.4,30.04.2022
1799,3150,Apple, iPhone XS Max,64,Grey,  Bun,4,1240,3174,2,2018,4.4,30.04.2022
2199,3650,Apple, iPhone XS Max,512,Grey,  Foarte Bun,4,1240,3174,2,2018,4.4,08.04.2022
1899,3150,Apple, iPhone XS Max,64,Gold,  Foarte Bun,4,1240,3174,2,2018,4.4,08.04.2022
1999,3150,Apple, iPhone XS Max,64,Grey,  Excelent,4,1240,3174,2,2018,4.4,08.04.2022
2379,3350,Apple, iPhone XS Max,256,White,  Excelent,4,1240,3174,2,2018,4.4,08.04.2022
1749,3150,Apple, iPhone XS Max,64,Grey,  Foarte Bun,4,1240,3174,2,2018,4.4,08.04.2022
659,995,Huawei, Mate 10 Lite Dual Sim,64,Blue,  Ca Nou,4,1080,3340,2,2017,3.5,30.04.2022
599,995,Huawei, Mate 10 Lite Dual Sim,64,Blue,  Foarte Bun,4,1080,3340,2,2017,3.5,30.04.2022
849,1700,Huawei, Mate 10 Pro Dual Sim,128,Grey,  Foarte Bun,6,1080,4000,2,2017,4.3,30.04.2022
759,1700,Huawei, Mate 10 Pro Dual Sim,128,Grey,  Bun,6,1080,4000,2,2017,4.3,30.04.2022
969,1700,Huawei, Mate 10 Pro Dual Sim,128,Grey,  Ca Nou,6,1080,4000,2,2017,4.3,08.04.2022
839,1700,Huawei, Mate 10 Pro Dual Sim,128,Grey,  Foarte Bun,6,1080,4000,2,2017,4.3,08.04.2022
1199,1724,Huawei, Mate 20,128,Black,  Foarte Bun,4,1080,4000,3,2018,4.4,30.04.2022
1139,1724,Huawei, Mate 20,128,Blue,  Bun,4,1080,4000,3,2018,4.4,30.04.2022
1199,1724,Huawei, Mate 20,128,Black,  Foarte Bun,4,1080,4000,3,2018,4.4,08.04.2022
1249,1724,Huawei, Mate 20,128,Black,  Excelent,4,1080,4000,3,2018,4.4,08.04.2022
1199,2283,Huawei, Mate 20 Dual Sim,128,Black,  Foarte Bun,4,1080,4000,3,2018,4.4,30.04.2022
1199,2283,Huawei, Mate 20 Dual Sim,128,Black,  Foarte Bun,4,1080,4000,3,2018,4.4,08.04.2022
629,967,Huawei, Mate 20 Lite Dual Sim,64,Black,  Bun,4,1080,3750,2,2018,3.7,30.04.2022
659,967,Huawei, Mate 20 Lite Dual Sim,64,Black,  Foarte Bun,4,1080,3750,2,2018,3.7,30.04.2022
659,967,Huawei, Mate 20 Lite Dual Sim,64,Gold,  Foarte Bun,4,1080,3750,2,2018,3.7,30.04.2022
629,967,Huawei, Mate 20 Lite Dual Sim,64,Blue,  Bun,4,1080,3750,2,2018,3.7,30.04.2022
659,967,Huawei, Mate 20 Lite Dual Sim,64,Gold,  Foarte Bun,4,1080,3750,2,2018,3.7,30.04.2022
659,967,Huawei, Mate 20 Lite Dual Sim,64,Gold,  Foarte Bun,4,1080,3750,2,2018,3.7,30.04.2022
1479,2500,Huawei, Mate 20 Pro,128,Black,  Foarte Bun,6,1440,4200,3,2018,4.6,30.04.2022
1569,2500,Huawei, Mate 20 Pro,128,Black,  Excelent,6,1440,4200,3,2018,4.6,08.04.2022
1399,2500,Huawei, Mate 20 Pro Dual Sim,128,Black,  Bun,6,1440,4200,3,2018,4.6,30.04.2022
1399,2500,Huawei, Mate 20 Pro Dual Sim,128,Blue,  Bun,6,1440,4200,3,2018,4.6,30.04.2022
1469,2500,Huawei, Mate 20 Pro Dual Sim,128,Blue,  Foarte Bun,6,1440,4200,3,2018,4.6,30.04.2022
1399,2500,Huawei, Mate 20 Pro Dual Sim,128,Blue,  Bun,6,1440,4200,3,2018,4.6,30.04.2022
1399,2500,Huawei, Mate 20 Pro Dual Sim,128,Blue,  Bun,6,1440,4200,3,2018,4.6,30.04.2022
1399,2500,Huawei, Mate 20 Pro Dual Sim,128,Blue,  Bun,6,1440,4200,3,2018,4.6,30.04.2022
1469,2500,Huawei, Mate 20 Pro Dual Sim,128,Blue,  Foarte Bun,6,1440,4200,3,2018,4.6,30.04.2022
1469,2500,Huawei, Mate 20 Pro Dual Sim,128,Black,  Foarte Bun,6,1440,4200,3,2018,4.6,30.04.2022
1399,2500,Huawei, Mate 20 Pro Dual Sim,128,Black,  Bun,6,1440,4200,3,2018,4.6,08.04.2022
1399,2500,Huawei, Mate 20 Pro Dual Sim,128,Blue,  Bun,6,1440,4200,3,2018,4.6,08.04.2022
1459,2500,Huawei, Mate 20 Pro Dual Sim,128,Blue,  Foarte Bun,6,1440,4200,3,2018,4.6,08.04.2022
1399,2500,Huawei, Mate 20 Pro Dual Sim,128,Other,  Bun,6,1440,4200,3,2018,4.6,08.04.2022
1399,2500,Huawei, Mate 20 Pro Dual Sim,128,Other,  Bun,6,1440,4200,3,2018,4.6,08.04.2022
1399,2500,Huawei, Mate 20 Pro Dual Sim,128,Other,  Bun,6,1440,4200,3,2018,4.6,08.04.2022
1459,2500,Huawei, Mate 20 Pro Dual Sim,128,Other,  Foarte Bun,6,1440,4200,3,2018,4.6,08.04.2022
1789,2900,Huawei, Mate 30 Pro Dual Sim,256,Grey,  Foarte Bun,8,1180,4500,3,2019,4.6,08.04.2022
2999,4800,Huawei, Mate 40 Pro Dual Sim,256,Black,  Ca Nou,8,1340,4400,3,2020,4.6,30.04.2022
2659,4800,Huawei, Mate 40 Pro Dual Sim,256,White,  Bun,8,1340,4400,3,2020,4.6,30.04.2022
2749,4800,Huawei, Mate 40 Pro Dual Sim,256,Black,  Foarte Bun,8,1340,4400,3,2020,4.6,08.04.2022
1769,2300,Xiaomi, Mi 10 5G,128,Grey,  Bun,8,1080,4780,4,2020,4.1,30.04.2022
1919,2400,Xiaomi, Mi 10 5G,256,Grey,  Foarte Bun,8,1080,4780,4,2020,4.1,30.04.2022
1789,2300,Xiaomi, Mi 10 5G,128,Grey,  Foarte Bun,8,1080,4780,4,2020,4.1,30.04.2022
1769,2300,Xiaomi, Mi 10 5G,128,Grey,  Bun,8,1080,4780,4,2020,4.1,30.04.2022
1769,2300,Xiaomi, Mi 10 5G,128,Grey,  Bun,8,1080,4780,4,2020,4.1,30.04.2022
1759,2300,Xiaomi, Mi 10 5G,128,Grey,  Bun,8,1080,4780,4,2020,4.1,08.04.2022
1909,2400,Xiaomi, Mi 10 5G,256,Grey,  Foarte Bun,8,1080,4780,4,2020,4.1,08.04.2022
1779,2300,Xiaomi, Mi 10 5G,128,Grey,  Foarte Bun,8,1080,4780,4,2020,4.1,08.04.2022
1929,2400,Xiaomi, Mi 10 5G,256,Green,  Excelent,8,1080,4780,4,2020,4.1,08.04.2022
1999,2800,Xiaomi, Mi 10 Pro 5G,256,Grey,  Foarte Bun,8,1080,4500,4,2020,4.4,30.04.2022
1999,2800,Xiaomi, Mi 10 Pro 5G,256,Grey,  Foarte Bun,8,1080,4500,4,2020,4.4,30.04.2022
1999,2800,Xiaomi, Mi 10 Pro 5G,256,Grey,  Foarte Bun,8,1080,4500,4,2020,4.4,30.04.2022
2049,2800,Xiaomi, Mi 10 Pro 5G,256,Grey,  Foarte Bun,8,1080,4500,4,2020,4.4,08.04.2022
1419,1600,Xiaomi, Mi 10T 5G,128,Grey,  Excelent,6,1080,5000,3,2020,4.2,30.04.2022
1399,1600,Xiaomi, Mi 10T 5G,128,Black,  Foarte Bun,6,1080,5000,3,2020,4.2,30.04.2022
1419,1600,Xiaomi, Mi 10T 5G,128,Black,  Excelent,6,1080,5000,3,2020,4.2,30.04.2022
1399,1600,Xiaomi, Mi 10T 5G,128,Grey,  Foarte Bun,6,1080,5000,3,2020,4.2,30.04.2022
1409,1600,Xiaomi, Mi 10T 5G,128,Black,  Excelent,6,1080,5000,3,2020,4.2,08.04.2022
989,1350,Xiaomi, Mi 10T Lite 5G,128,Grey,  Ca Nou,8,1080,4820,4,2020,4.3,30.04.2022
989,1350,Xiaomi, Mi 10T Lite 5G,128,Grey,  Ca Nou,8,1080,4820,4,2020,4.3,30.04.2022
989,1350,Xiaomi, Mi 10T Lite 5G,128,Grey,  Ca Nou,8,1080,4820,4,2020,4.3,30.04.2022
1399,2200,Xiaomi, Mi 10T Pro 5G,128,Black,  Foarte Bun,8,1080,5000,3,2020,4.3,30.04.2022
1359,2200,Xiaomi, Mi 10T Pro 5G,128,Black,  Bun,8,1080,5000,3,2020,4.3,30.04.2022
1399,2200,Xiaomi, Mi 10T Pro 5G,128,Grey,  Foarte Bun,8,1080,5000,3,2020,4.3,30.04.2022
1539,2200,Xiaomi, Mi 10T Pro 5G,128,Black,  Foarte Bun,8,1080,5000,3,2020,4.3,08.04.2022
1539,2200,Xiaomi, Mi 10T Pro 5G,128,White,  Foarte Bun,8,1080,5000,3,2020,4.3,08.04.2022
1579,2200,Xiaomi, Mi 10T Pro 5G,128,Black,  Excelent,8,1080,5000,3,2020,4.3,08.04.2022
1619,2200,Xiaomi, Mi 10T Pro 5G,128,White,  Ca Nou,8,1080,5000,3,2020,4.3,08.04.2022
1619,2200,Xiaomi, Mi 10T Pro 5G,128,Black,  Ca Nou,8,1080,5000,3,2020,4.3,08.04.2022
1579,2200,Xiaomi, Mi 10T Pro 5G,128,White,  Excelent,8,1080,5000,3,2020,4.3,08.04.2022
1499,2200,Xiaomi, Mi 10T Pro 5G,128,White,  Bun,8,1080,5000,3,2020,4.3,08.04.2022
1749,2300,Xiaomi, Mi 10T Pro 5G,256,White,  Ca Nou,8,1080,5000,3,2020,4.3,08.04.2022
1499,2200,Xiaomi, Mi 10T Pro 5G,128,Black,  Bun,8,1080,5000,3,2020,4.3,08.04.2022
2299,3700,Xiaomi, Mi 11 5G,256,Grey,  Foarte Bun,8,1440,4600,3,2021,4.3,30.04.2022
2359,3700,Xiaomi, Mi 11 5G,256,Grey,  Excelent,8,1440,4600,3,2021,4.3,30.04.2022
2099,3500,Xiaomi, Mi 11 5G,128,Blue,  Foarte Bun,6,1440,4600,3,2021,4.3,30.04.2022
2099,3500,Xiaomi, Mi 11 5G,128,Blue,  Foarte Bun,6,1440,4600,3,2021,4.3,30.04.2022
2099,3500,Xiaomi, Mi 11 5G,128,Blue,  Foarte Bun,6,1440,4600,3,2021,4.3,30.04.2022
2299,3700,Xiaomi, Mi 11 5G,256,Blue,  Foarte Bun,8,1440,4600,3,2021,4.3,30.04.2022
2359,3700,Xiaomi, Mi 11 5G,256,Blue,  Excelent,8,1440,4600,3,2021,4.3,30.04.2022
2159,3500,Xiaomi, Mi 11 5G,128,Blue,  Excelent,6,1440,4600,3,2021,4.3,30.04.2022
2359,3700,Xiaomi, Mi 11 5G,256,Blue,  Excelent,8,1440,4600,3,2021,4.3,30.04.2022
2359,3700,Xiaomi, Mi 11 5G,256,Blue,  Excelent,8,1440,4600,3,2021,4.3,30.04.2022
2239,3500,Xiaomi, Mi 11 5G,128,Blue,  Excelent,6,1440,4600,3,2021,4.3,08.04.2022
2379,3500,Xiaomi, Mi 11 5G,128,Grey,  Foarte Bun,6,1440,4600,3,2021,4.3,08.04.2022
2239,3700,Xiaomi, Mi 11 5G,256,Grey,  Foarte Bun,8,1440,4600,3,2021,4.3,08.04.2022
2349,3500,Xiaomi, Mi 11 5G,128,White,  Ca Nou,6,1440,4600,3,2021,4.3,08.04.2022
2349,3500,Xiaomi, Mi 11 5G,128,White,  Ca Nou,6,1440,4600,3,2021,4.3,08.04.2022
2349,3500,Xiaomi, Mi 11 5G,128,White,  Ca Nou,6,1440,4600,3,2021,4.3,08.04.2022
2449,3700,Xiaomi, Mi 11 5G,256,Grey,  Ca Nou,8,1440,4600,3,2021,4.3,08.04.2022
2449,3700,Xiaomi, Mi 11 5G,256,Blue,  Excelent,8,1440,4600,3,2021,4.3,08.04.2022
2239,3700,Xiaomi, Mi 11 5G,256,Blue,  Foarte Bun,8,1440,4600,3,2021,4.3,08.04.2022
2379,3500,Xiaomi, Mi 11 5G,128,Blue,  Foarte Bun,6,1440,4600,3,2021,4.3,08.04.2022
2399,3700,Xiaomi, Mi 11 5G,256,Grey,  Excelent,8,1440,4600,3,2021,4.3,08.04.2022
2449,3700,Xiaomi, Mi 11 5G,256,Blue,  Ca Nou,8,1440,4600,3,2021,4.3,08.04.2022
2059,2800,Xiaomi, Mi 11T Pro 5G,256,Blue,  Foarte Bun,8,1080,5000,3,2021,4,30.04.2022
2159,2800,Xiaomi, Mi 11T Pro 5G,256,Blue,  Ca Nou,8,1080,5000,3,2021,4,30.04.2022
2099,2800,Xiaomi, Mi 11T Pro 5G,256,Blue,  Excelent,8,1080,5000,3,2021,4,08.04.2022
2099,2800,Xiaomi, Mi 11T Pro 5G,256,Grey,  Excelent,8,1080,5000,3,2021,4,08.04.2022
749,1550,Xiaomi, Mi 9,64,Black,  Foarte Bun,6,1080,3300,3,2019,4.4,30.04.2022
849,1700,Xiaomi, Mi 9T Pro,64,Blue,  Bun,6,1080,4000,3,2019,4.5,08.04.2022
519,700,Xiaomi, Mi A3,64,Grey,  Foarte Bun,4,720,4030,3,2019,3.8,30.04.2022
879,1450,Xiaomi, Mi Mix 3 5G,64,Blue,  Excelent,6,1080,3800,2,2019,4.2,08.04.2022
699,2133,Huawei, P20 Dual Sim,64,Black,  Foarte Bun,4,1080,3400,2,2018,4.4,30.04.2022
599,800,Huawei, P20 Lite,64,Blue,  Foarte Bun,4,1080,3000,2,2018,3.4,30.04.2022
689,800,Huawei, P20 Lite Dual Sim,64,Pink,  Ca Nou,4,1080,3000,2,2018,3.4,30.04.2022
689,800,Huawei, P20 Lite Dual Sim,64,Pink,  Ca Nou,4,1080,3000,2,2018,3.4,30.04.2022
689,800,Huawei, P20 Lite Dual Sim,64,Pink,  Ca Nou,4,1080,3000,2,2018,3.4,30.04.2022
599,800,Huawei, P20 Lite Dual Sim,64,Black,  Foarte Bun,4,1080,3000,2,2018,3.4,30.04.2022
599,800,Huawei, P20 Lite Dual Sim,64,Pink,  Foarte Bun,4,1080,3000,2,2018,3.4,08.04.2022
599,800,Huawei, P20 Lite Dual Sim,64,Pink,  Foarte Bun,4,1080,3000,2,2018,3.4,08.04.2022
599,800,Huawei, P20 Lite Dual Sim,64,Pink,  Foarte Bun,4,1080,3000,2,2018,3.4,08.04.2022
979,1650,Huawei, P20 Pro,128,Black,  Foarte Bun,6,1080,4000,3,2018,4.5,30.04.2022
979,1649,Huawei, P20 Pro Dual Sim,128,Black,  Foarte Bun,6,1080,4000,3,2018,4.5,30.04.2022
899,1649,Huawei, P20 Pro Dual Sim,128,Black,  Bun,6,1080,4000,3,2018,4.5,30.04.2022
979,1649,Huawei, P20 Pro Dual Sim,128,Blue,  Foarte Bun,6,1080,4000,3,2018,4.5,30.04.2022
979,1649,Huawei, P20 Pro Dual Sim,128,Blue,  Foarte Bun,6,1080,4000,3,2018,4.5,30.04.2022
1259,1643,Huawei, P30,128,Blue,  Foarte Bun,6,1080,3650,3,2019,4.4,30.04.2022
1259,1643,Huawei, P30,128,Black,  Foarte Bun,6,1080,3650,3,2019,4.4,30.04.2022
1199,1643,Huawei, P30,128,Blue,  Bun,6,1080,3650,3,2019,4.4,30.04.2022
1259,1643,Huawei, P30,128,Blue,  Foarte Bun,6,1080,3650,3,2019,4.4,30.04.2022
1199,1643,Huawei, P30,128,Black,  Bun,6,1080,3650,3,2019,4.4,30.04.2022
1199,1643,Huawei, P30,128,Blue,  Bun,6,1080,3650,3,2019,4.4,30.04.2022
1249,1643,Huawei, P30,64,Blue,  Excelent,6,1080,3650,3,2019,4.4,08.04.2022
1249,1643,Huawei, P30,128,Black,  Foarte Bun,6,1080,3650,3,2019,4.4,08.04.2022
1249,1643,Huawei, P30,128,Black,  Foarte Bun,6,1080,3650,3,2019,4.4,08.04.2022
1249,1643,Huawei, P30,128,Black,  Foarte Bun,6,1080,3650,3,2019,4.4,08.04.2022
1189,1643,Huawei, P30,128,Black,  Bun,6,1080,3650,3,2019,4.4,08.04.2022
1259,1643,Huawei, P30 Dual Sim,128,Blue,  Foarte Bun,6,1080,3650,3,2019,4.4,30.04.2022
1199,1643,Huawei, P30 Dual Sim,128,Blue,  Bun,6,1080,3650,3,2019,4.4,30.04.2022
1259,1643,Huawei, P30 Dual Sim,128,Blue,  Foarte Bun,6,1080,3650,3,2019,4.4,30.04.2022
1259,1643,Huawei, P30 Dual Sim,128,Black,  Foarte Bun,6,1080,3650,3,2019,4.4,30.04.2022
1299,1643,Huawei, P30 Dual Sim,128,Blue,  Excelent,6,1080,3650,3,2019,4.4,30.04.2022
1399,1643,Huawei, P30 Dual Sim,128,Blue,  Ca Nou,6,1080,3650,3,2019,4.4,30.04.2022
1199,1643,Huawei, P30 Dual Sim,128,Black,  Bun,6,1080,3650,3,2019,4.4,30.04.2022
1299,1643,Huawei, P30 Dual Sim,128,Blue,  Excelent,6,1080,3650,3,2019,4.4,30.04.2022
1299,1643,Huawei, P30 Dual Sim,128,Blue,  Excelent,6,1080,3650,3,2019,4.4,30.04.2022
1399,1643,Huawei, P30 Dual Sim,128,Blue,  Ca Nou,6,1080,3650,3,2019,4.4,30.04.2022
1299,1643,Huawei, P30 Dual Sim,128,Black,  Excelent,6,1080,3650,3,2019,4.4,30.04.2022
1299,1643,Huawei, P30 Dual Sim,128,Black,  Excelent,6,1080,3650,3,2019,4.4,30.04.2022
1299,1643,Huawei, P30 Dual Sim,128,Black,  Excelent,6,1080,3650,3,2019,4.4,30.04.2022
1399,1643,Huawei, P30 Dual Sim,128,Black,  Ca Nou,6,1080,3650,3,2019,4.4,30.04.2022
1189,1643,Huawei, P30 Dual Sim,128,Blue,  Bun,6,1080,3650,3,2019,4.4,08.04.2022
1189,1643,Huawei, P30 Dual Sim,128,Blue,  Bun,6,1080,3650,3,2019,4.4,08.04.2022
1189,1643,Huawei, P30 Dual Sim,128,Blue,  Bun,6,1080,3650,3,2019,4.4,08.04.2022
1299,1643,Huawei, P30 Dual Sim,128,Blue,  Excelent,6,1080,3650,3,2019,4.4,08.04.2022
1249,1643,Huawei, P30 Dual Sim,128,Blue,  Foarte Bun,6,1080,3650,3,2019,4.4,08.04.2022
729,900,Huawei, P30 Lite,128,Blue,  Excelent,4,1080,3340,3,2019,3.4,30.04.2022
729,900,Huawei, P30 Lite,128,Black,  Excelent,4,1080,3340,3,2019,3.4,30.04.2022
699,900,Huawei, P30 Lite,128,Black,  Foarte Bun,4,1080,3340,3,2019,3.4,30.04.2022
699,900,Huawei, P30 Lite,128,Blue,  Foarte Bun,4,1080,3340,3,2019,3.4,30.04.2022
699,900,Huawei, P30 Lite,128,Blue,  Foarte Bun,4,1080,3340,3,2019,3.4,30.04.2022
699,900,Huawei, P30 Lite,128,Blue,  Foarte Bun,4,1080,3340,3,2019,3.4,30.04.2022
729,900,Huawei, P30 Lite Dual Sim,128,Blue,  Excelent,4,1080,3340,3,2019,3.4,30.04.2022
699,900,Huawei, P30 Lite Dual Sim,128,White,  Foarte Bun,4,1080,3340,3,2019,3.4,30.04.2022
729,900,Huawei, P30 Lite Dual Sim,128,Blue,  Excelent,4,1080,3340,3,2019,3.4,30.04.2022
729,900,Huawei, P30 Lite Dual Sim,128,Blue,  Excelent,4,1080,3340,3,2019,3.4,30.04.2022
659,900,Huawei, P30 Lite Dual Sim,128,Black,  Bun,4,1080,3340,3,2019,3.4,30.04.2022
699,900,Huawei, P30 Lite Dual Sim,128,Blue,  Foarte Bun,4,1080,3340,3,2019,3.4,30.04.2022
1499,2700,Huawei, P30 Pro,128,Black,  Foarte Bun,6,1080,4200,3,2019,4.7,30.04.2022
1499,2700,Huawei, P30 Pro,128,Black,  Foarte Bun,6,1080,4200,3,2019,4.7,30.04.2022
1499,2700,Huawei, P30 Pro,128,Black,  Foarte Bun,6,1080,4200,3,2019,4.7,30.04.2022
1499,2700,Huawei, P30 Pro,128,Blue,  Foarte Bun,6,1080,4200,3,2019,4.7,30.04.2022
1499,2700,Huawei, P30 Pro,128,Blue,  Foarte Bun,6,1080,4200,3,2019,4.7,30.04.2022
1499,2700,Huawei, P30 Pro,128,Blue,  Foarte Bun,6,1080,4200,3,2019,4.7,08.04.2022
1499,2700,Huawei, P30 Pro,128,Black,  Foarte Bun,6,1080,4200,3,2019,4.7,08.04.2022
1499,2700,Huawei, P30 Pro,128,Blue,  Foarte Bun,6,1080,4200,3,2019,4.7,08.04.2022
1399,2700,Huawei, P30 Pro Dual Sim,128,Black,  Bun,6,1080,4200,3,2019,4.7,30.04.2022
1499,2700,Huawei, P30 Pro Dual Sim,128,Blue,  Foarte Bun,6,1080,4200,3,2019,4.7,30.04.2022
1399,2700,Huawei, P30 Pro Dual Sim,128,Blue,  Bun,6,1080,4200,3,2019,4.7,30.04.2022
1499,2700,Huawei, P30 Pro Dual Sim,128,Black,  Foarte Bun,6,1080,4200,3,2019,4.7,30.04.2022
1399,2700,Huawei, P30 Pro Dual Sim,128,Blue,  Bun,6,1080,4200,3,2019,4.7,30.04.2022
1399,2700,Huawei, P30 Pro Dual Sim,128,Blue,  Bun,6,1080,4200,3,2019,4.7,30.04.2022
1499,2700,Huawei, P30 Pro Dual Sim,128,Blue,  Foarte Bun,6,1080,4200,3,2019,4.7,30.04.2022
1399,2700,Huawei, P30 Pro Dual Sim,128,Blue,  Bun,6,1080,4200,3,2019,4.7,30.04.2022
1399,2700,Huawei, P30 Pro Dual Sim,128,Blue,  Bun,6,1080,4200,3,2019,4.7,08.04.2022
1399,2700,Huawei, P30 Pro Dual Sim,128,Black,  Bun,6,1080,4200,3,2019,4.7,08.04.2022
1599,2700,Huawei, P30 Pro Dual Sim,128,Blue,  Excelent,6,1080,4200,3,2019,4.7,08.04.2022
1599,2700,Huawei, P30 Pro Dual Sim,128,Blue,  Excelent,6,1080,4200,3,2019,4.7,08.04.2022
1599,2700,Huawei, P30 Pro Dual Sim,128,Blue,  Excelent,6,1080,4200,3,2019,4.7,08.04.2022
1599,2700,Huawei, P30 Pro Dual Sim,128,Blue,  Excelent,6,1080,4200,3,2019,4.7,08.04.2022
1599,2700,Huawei, P30 Pro Dual Sim,128,Blue,  Excelent,6,1080,4200,3,2019,4.7,08.04.2022
1599,2700,Huawei, P30 Pro Dual Sim,128,Blue,  Excelent,6,1080,4200,3,2019,4.7,08.04.2022
1399,2700,Huawei, P30 Pro Dual Sim,128,Blue,  Bun,6,1080,4200,3,2019,4.7,08.04.2022
1499,2700,Huawei, P30 Pro Dual Sim,128,Blue,  Foarte Bun,6,1080,4200,3,2019,4.7,08.04.2022
1399,2700,Huawei, P30 Pro Dual Sim,128,Blue,  Bun,6,1080,4200,3,2019,4.7,08.04.2022
1399,2700,Huawei, P30 Pro Dual Sim,128,Blue,  Bun,6,1080,4200,3,2019,4.7,08.04.2022
1329,2800,Huawei, P40,128,Black,  Foarte Bun,6,1080,3800,3,2020,3.8,30.04.2022
1329,2800,Huawei, P40 Dual Sim,128,Black,  Foarte Bun,6,1080,3800,3,2020,3.8,30.04.2022
1329,2800,Huawei, P40 Dual Sim,128,White,  Foarte Bun,6,1080,3800,3,2020,3.8,30.04.2022
669,780,Huawei, P40 Lite Dual Sim,128,Green,  Foarte Bun,6,1080,4200,4,2020,3.6,30.04.2022
669,780,Huawei, P40 Lite Dual Sim,128,Black,  Foarte Bun,6,1080,4200,4,2020,3.6,30.04.2022
1899,3200,Huawei, P40 Pro,256,Black,  Foarte Bun,8,1200,4200,3,2020,4.4,30.04.2022
1899,3200,Huawei, P40 Pro,256,Grey,  Foarte Bun,8,1200,4200,3,2020,4.4,30.04.2022
1899,3200,Huawei, P40 Pro,256,White,  Foarte Bun,8,1200,4200,3,2020,4.4,30.04.2022
1899,3200,Huawei, P40 Pro,256,Grey,  Foarte Bun,8,1200,4200,3,2020,4.4,30.04.2022
1899,3200,Huawei, P40 Pro,256,Grey,  Foarte Bun,8,1200,4200,3,2020,4.4,30.04.2022
1869,3200,Huawei, P40 Pro,256,Black,  Foarte Bun,8,1200,4200,3,2020,4.4,08.04.2022
1949,3200,Huawei, P40 Pro,256,Black,  Excelent,8,1200,4200,3,2020,4.4,08.04.2022
1869,3200,Huawei, P40 Pro,256,White,  Foarte Bun,8,1200,4200,3,2020,4.4,08.04.2022
1949,3200,Huawei, P40 Pro,256,White,  Excelent,8,1200,4200,3,2020,4.4,08.04.2022
1799,3200,Huawei, P40 Pro,256,White,  Bun,8,1200,4200,3,2020,4.4,08.04.2022
1799,3200,Huawei, P40 Pro,256,Black,  Bun,8,1200,4200,3,2020,4.4,08.04.2022
1799,3200,Huawei, P40 Pro,256,White,  Bun,8,1200,4200,3,2020,4.4,08.04.2022
1799,3200,Huawei, P40 Pro,256,White,  Bun,8,1200,4200,3,2020,4.4,08.04.2022
1949,3200,Huawei, P40 Pro,256,White,  Excelent,8,1200,4200,3,2020,4.4,08.04.2022
